sku;fecha;udsStock
25;20201220;560
25;20201221;539
25;20201222;518
25;20201223;483
25;20201224;434
25;20201225;420
25;20201226;420
25;20201227;406
25;20201228;378
25;20201229;350
25;20201230;336
25;20201231;322
25;20210101;315
25;20210102;315
25;20210103;287
25;20210104;273
25;20210105;273
25;20210106;245
25;20210107;245
25;20210108;210
25;20210109;210
25;20210110;210
25;20210111;210
25;20210112;280
25;20210113;280
25;20210114;273
25;20210115;266
25;20210116;245
25;20210117;231
25;20210118;217
25;20210119;203
25;20210120;189
25;20210121;189
25;20210122;189
25;20210123;189
25;20210124;168
25;20210125;154
25;20210126;203
25;20210127;203
25;20210128;196
25;20210129;196
25;20210130;196
25;20210131;196
25;20210201;175
25;20210202;168
25;20210203;168
25;20210204;154
25;20210205;119
25;20210206;91
25;20210207;91
25;20210208;91
25;20210209;77
25;20210210;70
25;20210211;21
25;20210212;14
25;20210213;7
25;20210214;0
25;20210215;0
25;20210216;0
25;20210217;0
25;20210218;0
25;20210219;0
25;20210220;0
25;20210221;0
25;20210222;0
25;20210223;210
25;20210224;203
25;20210225;203
25;20210226;203
25;20210227;196
25;20210228;182
25;20210301;182
25;20210302;161
25;20210303;161
25;20210304;147
25;20210305;147
25;20210306;133
25;20210307;105
25;20210308;98
25;20210309;98
25;20210310;98
25;20210311;98
25;20210312;91
25;20210313;77
25;20210314;70
25;20210315;49
25;20210316;14
25;20210317;7
25;20210318;0
25;20210319;0
25;20210320;0
25;20210321;0
25;20210322;0
25;20210323;210
25;20210324;210
25;20210325;210
25;20210326;203
25;20210327;189
25;20210328;175
25;20210329;161
25;20210330;154
25;20210331;154
25;20210401;140
25;20210402;140
25;20210403;126
25;20210404;112
25;20210405;77
25;20210406;49
25;20210407;322
25;20210408;315
25;20210409;301
25;20210410;273
25;20210411;259
25;20210412;252
25;20210413;238
25;20210414;231
25;20210415;210
25;20210416;203
25;20210417;196
25;20210418;189
25;20210419;189
25;20210420;252
25;20210421;252
25;20210422;238
25;20210423;238
25;20210424;224
25;20210425;224
25;20210426;224
25;20210427;224
25;20210428;224
25;20210429;217
25;20210430;196
25;20210501;182
25;20210502;182
25;20210503;175
25;20210504;168
25;20210505;238
25;20210506;238
20;20220311;385
20;20220312;371
20;20220313;357
20;20220314;357
20;20220315;336
21;20200315;252
21;20200316;252
21;20200317;252
21;20200318;252
21;20200319;252
21;20200320;252
21;20200321;252
21;20200322;252
21;20200323;252
21;20200324;252
21;20200325;252
21;20200326;252
21;20200327;252
21;20200328;252
21;20200329;252
21;20200330;252
21;20200331;252
21;20200401;252
21;20200402;252
21;20200403;252
21;20200404;252
21;20200405;252
21;20200406;252
21;20200407;252
21;20200408;252
21;20200409;252
21;20200410;252
21;20200411;252
21;20200412;252
21;20200413;252
21;20200414;252
21;20200415;252
21;20200416;252
21;20200417;252
21;20200418;252
21;20200419;252
21;20200420;252
21;20200421;252
21;20200422;252
21;20200423;252
21;20200424;252
21;20200425;252
21;20200426;252
21;20200427;252
21;20200428;252
21;20200429;252
21;20200430;252
21;20200501;252
21;20200502;252
21;20200503;252
21;20200504;252
21;20200505;252
21;20200506;252
21;20200507;252
21;20200508;252
21;20200509;252
21;20200510;252
21;20200511;252
21;20200512;252
21;20200513;252
21;20200514;252
21;20200515;252
21;20200516;252
21;20200517;252
21;20200518;252
21;20200519;245
21;20200520;245
21;20200521;224
21;20200522;217
21;20200523;210
21;20200524;196
21;20200525;196
21;20200526;182
21;20200527;322
21;20200528;315
21;20200529;308
21;20200530;308
21;20200531;308
21;20200601;308
21;20200602;287
21;20200603;280
21;20200604;273
21;20200605;273
21;20200606;252
21;20200607;245
21;20200608;245
21;20200609;245
21;20200610;357
21;20200611;343
21;20200612;322
21;20200613;322
21;20200614;322
21;20200615;322
21;20200616;294
21;20200617;294
21;20200618;287
21;20200619;273
21;20200620;259
21;20200621;245
21;20200622;245
21;20200623;231
21;20200624;217
21;20200625;217
21;20200626;210
21;20200627;210
21;20200628;203
21;20200629;203
21;20200630;203
21;20200701;266
21;20200702;266
21;20200703;259
21;20200704;252
21;20200705;238
21;20200706;238
21;20200707;238
21;20200708;224
21;20200709;224
21;20200710;210
21;20200711;203
21;20200712;189
21;20200713;189
21;20200714;182
21;20200715;231
21;20200716;224
21;20200717;217
21;20200718;217
21;20200719;203
21;20200720;203
21;20200721;168
21;20200722;161
21;20200723;154
21;20200724;147
21;20200725;147
21;20200726;133
21;20200727;133
21;20200728;133
21;20200729;175
21;20200730;140
21;20200731;119
21;20200801;105
21;20200802;98
21;20200803;98
21;20200804;98
21;20200805;238
21;20200806;238
21;20200807;224
21;20200808;217
21;20200809;203
21;20200810;203
21;20200811;182
21;20200812;175
21;20200813;168
21;20200814;154
21;20200815;154
21;20200816;126
21;20200817;126
21;20200818;119
21;20200819;182
21;20200820;161
21;20200821;140
21;20200822;140
21;20200823;140
21;20200824;140
21;20200825;126
21;20200826;126
21;20200827;119
21;20200828;119
21;20200829;77
21;20200830;70
21;20200831;70
21;20200901;42
21;20200902;301
21;20200903;294
21;20200904;287
21;20200905;266
21;20200906;266
21;20200907;266
21;20200908;252
21;20200909;252
21;20200910;217
25;20210507;238
25;20210508;238
25;20210509;224
25;20210510;224
25;20210511;217
25;20210512;196
25;20210513;196
25;20210514;196
25;20210515;189
25;20210516;168
25;20210517;154
25;20210518;154
25;20210519;140
25;20210520;133
25;20210521;119
25;20210522;119
25;20210523;112
25;20210524;112
25;20210525;105
25;20210526;91
25;20210527;91
25;20210528;91
25;20210529;91
25;20210530;77
25;20210531;77
25;20210601;196
25;20210602;182
25;20210603;175
25;20210604;175
25;20210605;175
25;20210606;168
25;20210607;112
25;20210608;98
25;20210609;91
25;20210610;70
25;20210611;105
25;20210612;91
25;20210613;91
25;20210614;84
25;20210615;217
25;20210616;217
25;20210617;217
25;20210618;203
25;20210619;196
25;20210620;196
25;20210621;196
25;20210622;175
25;20210623;175
25;20210624;161
25;20210625;161
25;20210626;147
25;20210627;133
25;20210628;133
25;20210629;98
25;20210630;91
25;20210701;91
25;20210702;91
25;20210703;91
25;20210704;91
25;20210705;91
25;20210706;77
25;20210707;56
25;20210708;49
25;20210709;49
25;20210710;49
25;20210711;49
25;20210712;49
25;20210713;182
25;20210714;175
25;20210715;175
25;20210716;168
25;20210717;168
25;20210718;154
25;20210719;154
25;20210720;140
25;20210721;126
25;20210722;119
25;20210723;119
25;20210724;105
25;20210725;63
25;20210726;56
25;20210727;182
25;20210728;175
25;20210729;175
25;20210730;175
25;20210731;175
25;20210801;175
25;20210802;140
25;20210803;119
25;20210804;119
25;20210805;105
25;20210806;105
25;20210807;98
25;20210808;77
25;20210809;63
25;20210810;196
25;20210811;175
25;20210812;168
25;20210813;168
25;20210814;154
25;20210815;133
25;20210816;133
25;20210817;119
25;20210818;112
25;20210819;105
25;20210820;105
25;20210821;98
25;20210822;91
25;20210823;91
25;20210824;231
25;20210825;217
25;20210826;217
25;20210827;210
25;20210828;196
25;20210829;196
25;20210830;196
25;20210831;189
25;20210901;189
25;20210902;189
25;20210903;182
25;20210904;168
25;20210905;147
25;20210906;126
25;20210907;189
25;20210908;189
25;20210909;175
25;20210910;168
25;20210911;161
25;20210912;147
25;20210913;140
25;20210914;133
25;20210915;126
25;20210916;105
25;20210917;70
25;20210918;63
25;20210919;56
25;20210920;49
25;20210921;252
25;20210922;252
25;20210923;252
25;20210924;231
25;20210925;210
25;20210926;210
25;20210927;203
25;20210928;189
25;20210929;168
25;20210930;154
25;20211001;105
25;20211002;91
25;20211003;84
25;20211004;77
25;20211005;77
25;20211006;70
25;20211007;63
25;20211008;49
25;20211009;35
25;20211010;28
25;20211011;28
25;20211012;7
25;20211013;7
25;20211014;-7
25;20211015;-21
25;20211016;35
25;20211017;28
25;20211018;28
25;20211019;21
25;20211020;21
25;20211021;7
25;20211022;-14
25;20211023;-21
25;20211024;-21
25;20211025;-21
25;20211026;-35
25;20211027;-35
25;20211028;-49
25;20211029;-49
25;20211030;-49
25;20211031;-56
25;20211101;-84
25;20211102;-56
25;20211103;126
25;20211104;112
25;20211105;105
25;20211106;77
25;20211107;63
21;20200911;210
21;20200912;203
21;20200913;203
21;20200914;203
21;20200915;189
21;20200916;392
21;20200917;385
21;20200918;378
21;20200919;378
21;20200920;357
21;20200921;357
21;20200922;336
21;20200923;315
21;20200924;287
21;20200925;273
21;20200926;259
21;20200927;245
21;20200928;259
21;20200929;245
21;20200930;371
21;20201001;371
21;20201002;350
21;20201003;336
21;20201004;322
21;20201005;322
21;20201006;322
21;20201007;315
21;20201008;301
21;20201009;301
21;20201010;280
21;20201011;273
21;20201012;273
21;20201013;273
21;20201014;392
21;20201015;364
21;20201016;329
21;20201017;315
21;20201018;308
21;20201019;308
21;20201020;301
21;20201021;266
21;20201022;238
21;20201023;238
21;20201024;210
21;20201025;189
21;20201026;189
21;20201027;147
21;20201028;420
21;20201029;413
21;20201030;399
21;20201031;385
21;20201101;357
21;20201102;357
21;20201103;357
21;20201104;357
21;20201105;336
21;20201106;322
21;20201107;315
21;20201108;280
21;20201109;280
21;20201110;245
21;20201111;427
21;20201112;427
21;20201113;427
21;20201114;413
21;20201115;385
21;20201116;385
21;20201117;378
21;20201118;350
21;20201119;343
21;20201120;343
21;20201121;343
21;20201122;329
21;20201123;329
21;20201124;301
21;20201125;385
21;20201126;378
21;20201127;343
21;20201128;343
21;20201129;329
21;20201130;329
21;20201201;329
21;20201202;315
21;20201203;315
21;20201204;301
21;20201205;273
21;20201206;273
21;20201207;273
21;20201208;273
21;20201209;483
21;20201210;483
21;20201211;469
21;20201212;441
21;20201213;420
21;20201214;420
21;20201215;406
21;20201216;385
21;20201217;364
21;20201218;364
21;20201219;357
21;20201220;357
21;20201221;357
21;20201222;350
21;20201223;343
21;20201224;336
21;20201225;336
21;20201226;336
21;20201227;315
21;20201228;315
21;20201229;294
21;20201230;231
21;20201231;224
21;20210101;189
21;20210102;189
21;20210103;175
21;20210104;175
21;20210105;308
21;20210106;273
21;20210107;273
21;20210108;266
21;20210109;245
21;20210110;245
21;20210111;245
21;20210112;245
21;20210113;245
21;20210114;245
21;20210115;245
21;20210116;245
21;20210117;238
21;20210118;238
21;20210119;217
21;20210120;357
21;20210121;322
21;20210122;308
21;20210123;301
21;20210124;287
21;20210125;287
21;20210126;252
21;20210127;231
21;20210128;231
21;20210129;224
21;20210130;217
21;20210131;217
21;20210201;217
21;20210202;210
21;20210203;350
21;20210204;350
21;20210205;329
21;20210206;315
21;20210207;308
21;20210208;308
21;20210209;301
21;20210210;294
21;20210211;287
21;20210212;280
21;20210213;266
21;20210214;252
21;20210215;252
21;20210216;217
21;20210217;280
21;20210218;280
21;20210219;266
21;20210220;252
21;20210221;231
21;20210222;231
21;20210223;217
21;20210224;210
21;20210225;210
21;20210226;203
21;20210227;196
21;20210228;196
21;20210301;196
21;20210302;161
21;20210303;217
21;20210304;203
21;20210305;182
21;20210306;168
21;20210307;154
21;20210308;154
21;20210309;140
21;20210310;140
21;20210311;119
21;20210312;112
21;20210313;105
21;20210314;91
25;20211108;56
25;20211109;42
25;20211110;35
25;20211111;28
25;20211112;21
25;20211113;7
25;20211114;0
25;20211115;0
25;20211116;273
25;20211117;252
25;20211118;231
25;20211119;196
25;20211120;189
25;20211121;161
25;20211122;161
25;20211123;133
25;20211124;105
25;20211125;91
25;20211126;70
25;20211127;49
25;20211128;35
25;20211129;14
25;20211130;427
25;20211201;413
25;20211202;406
25;20211203;378
25;20211204;350
25;20211205;315
25;20211206;308
25;20211207;301
25;20211208;273
25;20211209;252
25;20211210;238
25;20211211;231
25;20211212;196
25;20211213;189
25;20211214;588
25;20211215;574
25;20211216;553
25;20211217;539
25;20211218;539
25;20211219;525
25;20211220;511
25;20211221;483
25;20211222;483
25;20211223;476
25;20211224;441
25;20211225;434
25;20211226;434
25;20211227;427
25;20211228;392
25;20211229;371
25;20211230;350
25;20211231;329
25;20220101;322
25;20220102;322
25;20220103;301
25;20220104;280
25;20220105;280
25;20220106;252
25;20220107;252
25;20220108;224
25;20220109;182
25;20220110;168
25;20220111;273
25;20220112;238
25;20220113;203
25;20220114;196
25;20220115;175
25;20220116;154
25;20220117;154
25;20220118;154
25;20220119;140
25;20220120;133
25;20220121;112
25;20220122;112
25;20220123;98
25;20220124;98
25;20220125;364
25;20220126;357
25;20220127;357
25;20220128;329
25;20220129;315
25;20220130;294
25;20220131;294
25;20220201;280
25;20220202;273
25;20220203;266
25;20220204;259
25;20220205;252
25;20220206;217
25;20220207;217
25;20220208;343
25;20220209;343
25;20220210;329
25;20220211;322
25;20220212;308
25;20220213;315
25;20220214;315
25;20220215;301
25;20220216;287
25;20220217;588
25;20220218;588
25;20220219;567
25;20220220;231
25;20220221;224
25;20220222;364
25;20220223;350
25;20220224;329
25;20220225;322
25;20220226;301
25;20220227;294
25;20220228;266
25;20220301;252
25;20220302;245
25;20220303;231
25;20220304;231
25;20220305;210
25;20220306;189
25;20220307;182
25;20220308;273
25;20220309;224
25;20220310;217
25;20220311;203
25;20220312;224
25;20220313;210
25;20220314;168
25;20220315;140
26;20200315;189
26;20200316;189
26;20200317;301
26;20200318;301
26;20200319;301
26;20200320;301
26;20200321;301
26;20200322;301
26;20200323;301
26;20200324;301
26;20200325;301
26;20200326;301
26;20200327;301
26;20200328;301
26;20200329;301
26;20200330;301
26;20200331;301
26;20200401;301
26;20200402;301
26;20200403;301
26;20200404;301
26;20200405;301
26;20200406;301
26;20200407;301
26;20200408;301
26;20200409;301
26;20200410;301
26;20200411;301
26;20200412;301
26;20200413;301
26;20200414;301
26;20200415;301
26;20200416;301
26;20200417;301
26;20200418;301
26;20200419;301
26;20200420;301
26;20200421;301
26;20200422;301
26;20200423;301
26;20200424;301
26;20200425;301
26;20200426;301
26;20200427;301
26;20200428;301
26;20200429;301
26;20200430;301
26;20200501;301
26;20200502;301
26;20200503;301
26;20200504;301
26;20200505;301
26;20200506;301
26;20200507;301
26;20200508;301
26;20200509;301
26;20200510;301
21;20210315;91
21;20210316;70
21;20210317;280
21;20210318;273
21;20210319;252
21;20210320;252
21;20210321;252
21;20210322;252
21;20210323;238
21;20210324;238
21;20210325;231
21;20210326;231
21;20210327;217
21;20210328;203
21;20210329;203
21;20210330;259
21;20210331;259
21;20210401;259
21;20210402;259
21;20210403;259
21;20210404;259
21;20210405;259
21;20210406;259
21;20210407;259
21;20210408;259
21;20210409;252
21;20210410;238
21;20210411;238
21;20210412;238
21;20210413;224
21;20210414;224
21;20210415;217
21;20210416;196
21;20210417;196
21;20210418;182
21;20210419;182
21;20210420;182
21;20210421;182
21;20210422;182
21;20210423;182
21;20210424;182
21;20210425;175
21;20210426;175
21;20210427;140
21;20210428;140
21;20210429;112
21;20210430;98
21;20210501;98
21;20210502;98
21;20210503;98
21;20210504;91
21;20210505;91
21;20210506;77
21;20210507;77
21;20210508;70
21;20210509;70
21;20210510;70
21;20210511;70
21;20210512;203
21;20210513;203
21;20210514;203
21;20210515;196
21;20210516;196
21;20210517;196
21;20210518;189
21;20210519;182
21;20210520;161
21;20210521;147
21;20210522;133
21;20210523;126
21;20210524;126
21;20210525;126
21;20210526;189
21;20210527;175
21;20210528;154
21;20210529;133
21;20210530;126
21;20210531;126
21;20210601;112
21;20210602;105
21;20210603;91
21;20210604;70
21;20210605;49
21;20210606;49
21;20210607;49
21;20210608;42
21;20210609;182
21;20210610;175
21;20210611;147
21;20210612;133
21;20210613;126
21;20210614;126
21;20210615;126
21;20210616;245
21;20210617;238
21;20210618;224
21;20210619;217
21;20210620;217
21;20210621;217
21;20210622;196
21;20210623;175
21;20210624;168
21;20210625;161
21;20210626;154
21;20210627;154
21;20210628;154
21;20210629;154
21;20210630;217
21;20210701;217
21;20210702;217
21;20210703;203
21;20210704;203
21;20210705;203
21;20210706;189
21;20210707;189
21;20210708;182
21;20210709;175
21;20210710;161
21;20210711;161
21;20210712;161
21;20210713;140
21;20210714;119
21;20210715;112
21;20210716;112
21;20210717;84
21;20210718;77
21;20210719;77
21;20210720;63
21;20210721;203
21;20210722;203
21;20210723;196
21;20210724;175
21;20210725;154
21;20210726;154
21;20210727;133
21;20210728;196
21;20210729;196
21;20210730;196
21;20210731;196
21;20210801;182
21;20210802;182
21;20210803;168
21;20210804;154
21;20210805;147
21;20210806;126
21;20210807;119
21;20210808;119
21;20210809;119
21;20210810;91
21;20210811;161
21;20210812;147
21;20210813;147
21;20210814;140
21;20210815;133
21;20210816;133
21;20210817;126
21;20210818;196
21;20210819;196
21;20210820;182
21;20210821;168
21;20210822;168
21;20210823;168
21;20210824;161
21;20210825;119
21;20210826;119
21;20210827;119
21;20210828;105
21;20210829;84
21;20210830;84
21;20210831;77
21;20210901;266
21;20210902;259
21;20210903;252
21;20210904;238
21;20210905;238
21;20210906;238
21;20210907;238
21;20210908;210
21;20210909;210
21;20210910;196
21;20210911;196
21;20210912;168
21;20210913;168
21;20210914;154
21;20210915;287
21;20210916;273
21;20210917;273
21;20210918;273
21;20210919;273
21;20210920;273
21;20210921;252
21;20210922;252
21;20210923;245
21;20210924;238
21;20210925;231
21;20210926;224
21;20210927;224
21;20210928;203
21;20210929;259
21;20210930;252
21;20211001;238
21;20211002;217
21;20211003;189
21;20211004;189
21;20211005;182
21;20211006;168
21;20211007;112
21;20211008;77
21;20211009;77
21;20211010;21
21;20211011;21
21;20211012;-42
21;20211013;168
21;20211014;133
21;20211015;105
21;20211016;49
21;20211017;14
21;20211018;14
21;20211019;-7
21;20211020;-7
21;20211021;-7
21;20211022;-7
21;20211023;-7
21;20211024;-7
21;20211025;-7
21;20211026;-7
21;20211027;413
21;20211028;413
21;20211029;406
21;20211030;385
21;20211031;343
21;20211101;343
21;20211102;343
21;20211103;301
21;20211104;231
21;20211105;203
21;20211106;175
21;20211107;98
21;20211108;98
21;20211109;70
21;20211110;350
21;20211111;350
21;20211112;350
21;20211113;350
21;20211114;350
21;20211115;210
21;20211116;189
21;20211117;147
21;20211118;147
21;20211119;119
21;20211120;98
21;20211121;49
21;20211122;49
21;20211123;-7
21;20211124;525
21;20211125;483
21;20211126;448
21;20211127;434
21;20211128;420
21;20211129;420
21;20211130;399
21;20211201;378
21;20211202;350
21;20211203;329
21;20211204;315
21;20211205;252
21;20211206;252
21;20211207;252
21;20211208;224
21;20211209;644
21;20211210;637
21;20211211;616
21;20211212;595
21;20211213;595
21;20211214;574
21;20211215;567
21;20211216;539
21;20211217;525
21;20211218;504
21;20211219;483
21;20211220;483
21;20211221;476
21;20211222;469
21;20211223;469
21;20211224;441
21;20211225;427
21;20211226;427
21;20211227;427
21;20211228;420
21;20211229;392
21;20211230;378
21;20211231;357
21;20220101;357
21;20220102;357
21;20220103;357
21;20220104;497
21;20220105;497
21;20220106;490
21;20220107;490
21;20220108;434
21;20220109;427
21;20220110;427
21;20220111;406
21;20220112;371
21;20220113;350
21;20220114;336
21;20220115;434
21;20220116;364
21;20220117;364
21;20220118;315
21;20220119;287
21;20220120;266
21;20220121;238
21;20220122;203
21;20220123;147
21;20220124;147
21;20220125;112
21;20220126;84
21;20220127;49
21;20220128;28
21;20220129;28
21;20220130;28
21;20220131;28
21;20220201;28
21;20220202;490
21;20220203;448
21;20220204;413
21;20220205;392
21;20220206;378
21;20220207;378
21;20220208;350
21;20220209;308
21;20220210;294
21;20220211;287
21;20220212;280
21;20220213;238
21;20220214;238
21;20220215;196
21;20220216;462
21;20220217;448
21;20220218;427
21;20220219;399
21;20220220;364
21;20220221;364
21;20220222;343
21;20220223;329
21;20220224;287
21;20220225;266
21;20220226;252
21;20220227;231
21;20220228;231
21;20220301;210
21;20220302;462
21;20220303;462
21;20220304;448
21;20220305;427
21;20220306;406
21;20220307;406
21;20220308;399
21;20220309;392
21;20220310;357
21;20220311;308
21;20220312;273
21;20220313;273
21;20220314;273
21;20220315;259
22;20200315;245
22;20200316;245
22;20200317;315
22;20200318;315
22;20200319;315
22;20200320;315
22;20200321;315
22;20200322;315
22;20200323;315
22;20200324;315
22;20200325;315
22;20200326;315
22;20200327;315
22;20200328;315
22;20200329;315
22;20200330;315
22;20200331;315
22;20200401;315
22;20200402;315
22;20200403;315
22;20200404;315
22;20200405;315
22;20200406;315
22;20200407;315
22;20200408;315
22;20200409;315
22;20200410;315
22;20200411;315
22;20200412;315
22;20200413;315
22;20200414;315
22;20200415;315
22;20200416;315
22;20200417;315
22;20200418;315
22;20200419;315
22;20200420;315
22;20200421;315
22;20200422;315
22;20200423;315
22;20200424;315
22;20200425;315
22;20200426;315
22;20200427;315
22;20200428;315
22;20200429;315
22;20200430;315
22;20200501;315
22;20200502;315
22;20200503;315
22;20200504;315
22;20200505;315
22;20200506;315
22;20200507;315
22;20200508;315
22;20200509;315
22;20200510;315
22;20200511;315
22;20200512;315
22;20200513;315
22;20200514;315
22;20200515;315
22;20200516;315
22;20200517;315
22;20200518;315
22;20200519;315
22;20200520;315
22;20200521;315
22;20200522;315
22;20200523;315
22;20200524;315
22;20200525;315
22;20200526;315
22;20200527;315
22;20200528;308
22;20200529;308
22;20200530;301
22;20200531;301
22;20200601;301
22;20200602;301
22;20200603;294
22;20200604;294
22;20200605;294
22;20200606;273
22;20200607;266
22;20200608;266
22;20200609;252
22;20200610;238
22;20200611;224
22;20200612;210
22;20200613;175
22;20200614;147
22;20200615;147
22;20200616;203
22;20200617;203
22;20200618;175
22;20200619;168
22;20200620;161
22;20200621;133
22;20200622;133
22;20200623;175
22;20200624;175
22;20200625;175
22;20200626;175
22;20200627;175
22;20200628;168
22;20200629;168
22;20200630;308
22;20200701;301
22;20200702;294
22;20200703;287
22;20200704;287
22;20200705;287
22;20200706;287
22;20200707;287
22;20200708;287
22;20200709;287
22;20200710;259
22;20200711;238
22;20200712;231
22;20200713;231
22;20200714;217
22;20200715;210
22;20200716;210
22;20200717;196
22;20200718;196
22;20200719;182
22;20200720;182
22;20200721;175
22;20200722;161
22;20200723;161
22;20200724;147
22;20200725;154
22;20200726;133
22;20200727;133
22;20200728;196
22;20200729;189
22;20200730;175
22;20200731;161
22;20200801;140
22;20200802;133
22;20200803;133
22;20200804;168
22;20200805;147
22;20200806;147
22;20200807;133
22;20200808;126
22;20200809;119
22;20200810;119
22;20200811;252
22;20200812;252
22;20200813;224
22;20200814;217
22;20200815;210
22;20200816;203
22;20200817;203
22;20200818;196
22;20200819;252
22;20200820;245
22;20200821;238
22;20200822;217
22;20200823;217
22;20200824;217
22;20200825;196
22;20200826;175
22;20200827;168
22;20200828;147
22;20200829;147
22;20200830;119
22;20200831;119
22;20200901;175
22;20200902;119
22;20200903;112
22;20200904;98
22;20200905;91
22;20200906;77
22;20200907;77
22;20200908;182
22;20200909;182
22;20200910;182
22;20200911;182
22;20200912;182
22;20200913;168
22;20200914;168
22;20200915;210
22;20200916;203
22;20200917;203
22;20200918;196
22;20200919;175
22;20200920;140
22;20200921;140
22;20200922;126
22;20200923;112
22;20200924;91
22;20200925;70
22;20200926;168
22;20200927;154
22;20200928;154
22;20200929;357
22;20200930;357
22;20201001;350
22;20201002;350
22;20201003;343
22;20201004;343
22;20201005;343
22;20201006;336
22;20201007;322
22;20201008;315
22;20201009;315
22;20201010;301
22;20201011;294
22;20201012;294
22;20201013;294
22;20201014;287
22;20201015;266
22;20201016;252
22;20201017;245
22;20201018;245
22;20201019;245
22;20201020;231
22;20201021;217
22;20201022;203
22;20201023;203
22;20201024;203
22;20201025;196
22;20201026;196
22;20201027;315
22;20201028;315
22;20201029;308
22;20201030;287
22;20201031;280
22;20201101;273
22;20201102;273
22;20201103;343
22;20201104;336
22;20201105;322
22;20201106;315
22;20201107;301
22;20201108;245
22;20201109;245
22;20201110;231
22;20201111;238
22;20201112;238
22;20201113;217
22;20201114;210
22;20201115;196
22;20201116;196
22;20201117;252
22;20201118;252
22;20201119;245
22;20201120;231
22;20201121;231
22;20201122;238
22;20201123;238
22;20201124;231
22;20201125;203
22;20201126;189
22;20201127;182
22;20201128;182
22;20201129;182
22;20201130;182
22;20201201;308
22;20201202;287
22;20201203;287
22;20201204;287
22;20201205;273
22;20201206;266
22;20201207;266
22;20201208;259
22;20201209;259
22;20201210;245
22;20201211;231
22;20201212;217
22;20201213;196
22;20201214;196
22;20201215;245
22;20201216;231
22;20201217;224
22;20201218;217
22;20201219;182
22;20201220;147
22;20201221;147
22;20201222;203
22;20201223;182
22;20201224;161
22;20201225;154
22;20201226;154
22;20201227;126
22;20201228;126
22;20201229;210
22;20201230;196
22;20201231;168
22;20210101;168
22;20210102;168
22;20210103;168
22;20210104;168
22;20210105;301
22;20210106;280
22;20210107;280
22;20210108;266
22;20210109;259
22;20210110;259
22;20210111;259
22;20210112;329
22;20210113;329
22;20210114;315
22;20210115;308
22;20210116;294
22;20210117;280
22;20210118;280
22;20210119;266
22;20210120;252
22;20210121;238
22;20210122;231
22;20210123;217
22;20210124;217
22;20210125;217
22;20210126;203
22;20210127;203
22;20210128;196
22;20210129;189
22;20210130;182
22;20210131;161
22;20210201;161
22;20210202;154
22;20210203;147
22;20210204;147
22;20210205;133
22;20210206;126
22;20210207;126
22;20210208;126
22;20210209;189
22;20210210;182
22;20210211;182
22;20210212;175
22;20210213;175
22;20210214;175
22;20210215;175
22;20210216;175
22;20210217;175
22;20210218;175
22;20210219;175
22;20210220;154
22;20210221;154
22;20210222;154
22;20210223;147
22;20210224;133
22;20210225;119
22;20210226;112
22;20210227;98
22;20210228;98
22;20210301;98
22;20210302;98
22;20210303;91
22;20210304;84
22;20210305;77
22;20210306;70
22;20210307;56
22;20210308;56
22;20210309;196
22;20210310;189
22;20210311;168
22;20210312;126
22;20210313;119
22;20210314;105
22;20210315;105
22;20210316;147
22;20210317;140
22;20210318;133
22;20210319;133
22;20210320;133
22;20210321;126
22;20210322;126
22;20210323;196
15;20200504;231
15;20200505;231
15;20200506;231
15;20200507;231
15;20200508;231
15;20200509;231
15;20200510;231
15;20200511;231
15;20200512;231
15;20200513;231
15;20200514;231
15;20200515;231
15;20200516;231
15;20200517;231
15;20200518;231
15;20200519;266
15;20200520;259
15;20200521;238
15;20200522;231
15;20200523;217
15;20200524;203
15;20200525;203
15;20200526;231
15;20200527;210
15;20200528;203
15;20200529;203
15;20200530;203
15;20200531;203
15;20200601;203
15;20200602;280
15;20200603;273
15;20200604;245
15;20200605;210
15;20200606;196
15;20200607;133
15;20200608;133
15;20200609;119
15;20200610;112
15;20200611;98
15;20200612;7
15;20200613;7
15;20200614;-35
15;20200615;-35
15;20200616;357
15;20200617;357
15;20200618;350
15;20200619;329
15;20200620;308
15;20200621;238
15;20200622;238
15;20200623;315
15;20200624;280
15;20200625;252
15;20200626;203
15;20200627;182
15;20200628;147
15;20200629;147
15;20200630;329
15;20200701;329
15;20200702;322
15;20200703;301
15;20200704;259
15;20200705;231
15;20200706;231
15;20200707;476
15;20200708;462
15;20200709;448
15;20200710;434
15;20200711;434
15;20200712;413
15;20200713;413
15;20200714;399
15;20200715;378
15;20200716;364
15;20200717;350
15;20200718;343
15;20200719;336
15;20200720;336
15;20200721;357
15;20200722;336
15;20200723;315
15;20200724;266
15;20200725;266
15;20200726;259
15;20200727;259
15;20200728;294
15;20200729;224
15;20200730;182
15;20200731;77
15;20200801;49
15;20200802;7
15;20200803;7
15;20200804;245
15;20200805;245
15;20200806;224
15;20200807;147
15;20200808;84
15;20200809;56
15;20200810;56
15;20200811;329
15;20200812;329
15;20200813;315
15;20200814;280
15;20200815;238
15;20200816;210
15;20200817;210
15;20200818;77
15;20200819;49
15;20200820;21
15;20200821;-14
15;20200822;-14
15;20200823;-28
15;20200824;-28
15;20200825;357
15;20200826;343
15;20200827;329
15;20200828;245
15;20200829;210
15;20200830;175
15;20200831;175
15;20200901;364
15;20200902;343
15;20200903;315
15;20200904;273
15;20200905;273
15;20200906;245
